t links init
c   fr       to      len  mode  type lanes vdfunc ul1 ul2 ul3 
a   184104  184092  0.09    a   342 2   50  0   2300    342
a   184104  184093  0.24    a   342 2   50  0   2300    342
a   184132  184133  0.31    a   242 2   50  0   2300    242
a   184132  184173  0.44    a   242 2   50  0   2300    242
a   184132  500129  0.35    a   900 5   12  0   10000   900
a   184132  500132  0.2 a   900 5   12  0   10000   900
a   184133  184084  0.36    a   342 1   50  0   1150    342
a   184133  184132  0.31    a   242 2   50  0   2300    242
a   184133  184213  0.56    a   242 2   70  0   4000    242
a   184172  184175  0.15    a   342 1   50  0   1150    342
a   184172  184183  0.61    a   342 1   50  0   1150    342
a   184172  184252  0.45    a   342 1   50  0   1150    342
a   184172  500061  0.6 a   900 5   12  0   10000   900
a   184173  184082  0.31    a   242 2   50  0   2300    242
a   184173  184132  0.44    a   242 2   50  0   2300    242
a   184173  184175  0.3 a   342 1   50  0   1150    342
a   184173  184264  0.24    a   242 2   50  0   2300    242
a   184174  184175  0.17    a   442 1   51  0   1000    442
a   184174  184193  0.42    a   442 1   50  0   1150    442
a   184174  500135  0.2 a   900 5   12  0   10000   900
a   184175  184172  0.15    a   342 1   50  0   1150    342
a   184175  184173  0.3 a   342 1   50  0   1150    342
a   184175  184174  0.17    a   442 1   51  0   1000    442
a   184182  183072  0.81    a   343 1   51  0   1000    343
a   184182  184072  0.28    a   343 2   50  0   2300    343
a   184182  184183  0.55    a   342 1   50  0   1150    342
a   184182  500083  0.41    a   900 5   12  0   10000   900
a   184183  184172  0.61    a   342 1   50  0   1150    342
a   184183  184182  0.55    a   342 1   50  0   1150    342
a   184183  500060  0.2 a   900 5   12  0   10000   900
a   184192  184194  0.69    a   442 1   50  0   1150    442
a   184192  184323  0.43    a   342 1   50  0   1150    342
a   184193  184174  0.42    a   442 1   51  0   1000    442
a   184193  184194  0.16    a   342 1   50  0   1150    342
a   184193  184262  0.34    a   442 1   50  0   1150    442
a   184193  500067  0.37    a   900 5   12  0   10000   900
a   184194  184192  0.69    a   342 1   50  0   1150    342
a   184194  184193  0.16    a   442 1   50  0   1150    442
a   184202  101217  1.24    a   242 1   70  0   2000    242
a   184202  184024  0.23    a   342 2   51  0   2000    342
a   184202  300035  0.47    a   342 2   51  0   2000    342
a   184212  101228  0.52    a   242 2   51  0   2000    242
a   184212  184213  0.58    a   242 2   70  0   4000    242
a   184212  500064  0.46    a   900 5   12  0   10000   900
a   184213  184133  0.56    a   242 2   70  0   4000    242
a   184213  184212  0.58    a   242 2   70  0   4000    242
a   184213  184222  0.88    a   342 1   50  0   1150    342
a   184213  500133  0.48    a   900 5   12  0   10000   900
a   184222  184213  0.88    a   342 1   50  0   1150    342
a   184222  300053  0.23    a   442 2   50  0   2300    442
a   184222  500063  0.2 a   900 5   12  0   10000   900
a   184244  184252  0.49    a   342 1   50  0   1150    342
a   184244  184262  0.83    a   442 1   50  0   1150    442
a   184244  184264  0.41    a   242 2   50  0   2300    242
a   184244  184275  0.16    a   242 2   50  0   2300    242
a   184252  184172  0.45    a   342 1   50  0   1150    342
a   184252  184244  0.49    a   342 1   50  0   1150    342
a   184252  500066  0.23    a   900 5   12  0   10000   900
a   184262  184193  0.34    a   442 1   50  0   1150    442
a   184262  184244  0.83    a   442 1   50  0   1150    442
a   184264  184173  0.24    a   242 2   50  0   2300    242
a   184264  184244  0.41    a   242 2   50  0   2300    242
a   184273  184275  0.12    a   242 2   50  0   2300    242
a   184273  184285  0.34    a   442 1   50  0   1150    442
a   184273  300063  0.43    a   242 2   50  0   2300    242
a   184273  500068  0.2 a   900 5   12  0   10000   900
a   184275  184244  0.16    a   242 2   50  0   2300    242
a   184275  184273  0.12    a   242 2   50  0   2300    242
a   184283  184284  0.6 a   442 1   50  0   1150    442
a   184283  184285  0.13    a   442 1   50  0   1150    442
a   184283  500069  0.31    a   900 5   11  0   10000   900
a   184284  184283  0.6 a   442 1   50  0   1150    442
a   184284  184306  0.66    a   442 1   50  0   1150    442
a   184285  184273  0.34    a   442 1   50  0   1150    442
a   184285  184283  0.13    a   442 1   50  0   1150    442
a   184287  184288  0.19    a   442 1   50  0   1150    442
a   184287  184306  0.19    a   442 1   50  0   1150    442
a   184288  184287  0.19    a   442 1   50  0   1150    442
a   184288  300086  0.13    a   442 1   50  0   1150    442
a   184289  300073  0.18    a   112 2   70  0   4000    112
a   184289  300079  0.06    a   112 2   70  0   4000    112
a   184289  300086  0.18    a   900 1   50  0   1150    900
a   184304  184309  0.21    a   112 2   70  0   4000    112
a   184304  184333  0.47    a   112 2   70  0   4000    112
a   184304  500071  0.31    a   900 5   12  0   10000   900
a   184305  184309  0.14    a   112 2   70  0   4000    112
a   184305  300079  0.24    a   112 2   70  0   4000    112
a   184306  184284  0.66    a   442 1   50  0   1150    442
a   184306  184287  0.19    a   442 1   50  0   1150    442
a   184306  500073  0.37    a   900 5   11  0   10000   900
a   184309  184304  0.21    a   112 2   70  0   4000    112
a   184309  184305  0.14    a   112 2   70  0   4000    112
a   184323  184192  0.43    a   442 1   50  0   1150    442
a   184323  184324  0.25    a   342 1   50  0   1150    342
a   184324  183115  0.32    a   342 1   50  0   1150    342
a   184324  184323  0.25    a   442 1   50  0   1150    442
a   184333  183115  0.46    a   112 2   70  0   4000    112
a   184333  184304  0.47    a   112 2   70  0   4000    112
a   184333  500072  0.29    a   900 5   11  0   10000   900
a   184334  183115  0.17    a   112 2   70  0   4000    112
a   184334  183138  0.49    a   112 2   70  0   4000    112
a   184343  184364  0.62    a   112 2   70  0   4000    112
a   184343  300073  0.05    a   112 2   70  0   4000    112
a   184343  300074  0.05    a   100 1   70  0   2000    100
a   184362  184365  0.1 a   442 1   50  0   1150    442
a   184362  184384  0.12    a   442 1   50  0   1150    442
a   184362  500074  0.2 a   900 5   12  0   10000   900
a   184363  184364  0.47    a   112 2   70  0   4000    112
a   184363  400410  0.21    a   112 2   70  0   4000    112
a   184364  184343  0.62    a   112 2   70  0   4000    112
a   184364  184363  0.47    a   112 2   70  0   4000    112
a   184365  184362  0.1 a   442 1   50  0   1150    442
a   184365  400409  0.06    a   442 1   50  0   1150    442
a   184374  184376  0.62    a   112 3   70  0   6000    112
a   184374  400401  0.37    a   112 2   70  0   4000    112
a   184376  101365  0.24    a   112 2   70  0   4000    112
a   184376  184374  0.62    a   112 2   70  0   4000    112
a   184382  400409  0.17    a   442 1   50  0   1150    442
a   184382  500075  0.2 a   900 5   12  0   10000   900
a   184384  184362  0.12    a   442 1   50  0   1150    442
a   184384  400407  0.12    a   112 2   70  0   4000    112
a   184384  400410  0.04    a   112 2   70  0   4000    112
a   184385  162102  0.48    a   112 3   70  0   6000    112
a   184385  400406  0.15    a   112 3   70  0   6000    112
a   186212  101503  0.37    a   232 3   70  0   6000    232
a   186212  500098  0.51    a   232 5   12  0   10000   232
a   299999  102522  0.54    a   900 1   50  0   1150    900
a   299999  102534  0.43    a   900 1   50  0   1150    900
a   300000  300001  0.06    a   300 2   50  0   2300    300
a   300000  500130  0.36    a   900 5   12  0   10000   900
a   300001  184082  0.52    a   242 2   70  0   4000    242
a   300001  300002  0.08    a   300 2   50  0   2300    300
a   300002  184072  0.36    a   343 2   50  0   2300    343
a   300002  184073  0.07    a   300 2   50  0   2300    300
a   300003  300004  0.05    a   300 2   50  0   2300    300
a   300003  300014  0.99    a   232 2   70  0   4000    232
a   300004  300005  0.06    a   300 2   50  0   2300    300
a   300004  500103  0.92    a   900 5   11  0   10000   900
a   300005  102242  0.06    a   300 2   50  0   2300    300
a   300005  102293  1.01    a   232 2   70  0   4000    232
a   300006  300007  0.03    a   100 2   50  0   2300    100
a   300007  102282  0.67    a   232 1   70  0   2000    232
a   300007  300008  0.03    a   100 2   50  0   2300    100
a   300008  102293  0.03    a   100 2   50  0   2300    100
a   300008  102322  1.06    a   342 2   70  0   4000    342
a   300009  163139  0.16    a   232 1   52  0   870 232
a   300009  300010  0.04    a   300 2   50  0   2300    300
a   300010  163093  0.27    a   232 2   51  0   2000    232
a   300010  300011  0.06    a   300 2   50  0   2300    300
a   300011  163133  0.04    a   300 2   50  0   2300    300
a   300011  163137  0.67    a   232 1   50  0   1150    232
a   300012  102173  0.67    a   232 2   70  0   4000    232
a   300012  300013  0.03    a   300 2   50  0   2300    300
a   300013  300014  0.04    a   300 2   50  0   2300    300
a   300013  500055  0.75    a   900 5   12  0   10000   900
a   300014  102172  0.04    a   300 2   50  0   2300    300
a   300014  300003  0.99    a   232 2   70  0   4000    232
a   300015  102163  0.71    a   232 2   70  0   4000    232
a   300015  300016  0.04    a   300 2   50  0   2300    300
a   300016  102443  1.15    a   242 1   50  0   1150    242
a   300016  300017  0.04    a   300 2   50  0   2300    300
a   300017  300018  0.07    a   300 2   50  0   2300    300
a   300018  102162  0.04    a   300 2   50  0   2300    300
a   300018  102176  0.75    a   232 2   70  0   4000    232
a   300019  300023  0.28    a   113 3   70  0   6000    113
a   300019  300026  0.09    a   100 1   50  0   1150    100
a   300020  900000  0.04    a   100 4   70  0   8000    100
a   300021  300022  0.08    a   100 1   70  0   2000    100
a   300021  300026  0.15    a   100 2   70  0   4000    100
a   300022  300020  0.09    a   100 2   70  0   4000    100
a   300023  300025  0.18    a   100 1   50  0   1150    100
a   300023  300030  0.25    a   243 1   50  0   1150    243
a   300023  300031  0.32    a   113 2   70  0   4000    113
a   300024  300020  0.36    a   113 2   70  0   4000    113
a   300025  900001  0.19    a   100 2   51  0   2000    100
a   300026  900002  0.11    a   100 2   50  0   2300    100
a   300027  300022  0.16    a   100 1   50  0   1150    100
a   300027  300025  0.07    a   100 4   50  0   4600    100
a   300028  300024  0.14    a   113 3   70  0   6000    113
a   300028  300030  0.1 a   243 1   50  0   1150    243
a   300030  101656  0.13    a   243 2   50  0   2300    243
a   300030  300024  0.18    a   243 1   50  0   1150    243
a   300030  300031  0.12    a   243 1   50  0   1150    243
a   300031  300032  0.45    a   113 3   70  0   6000    113
a   300032  300034  0.42    a   113 3   70  0   6000    113
a   300033  300028  0.55    a   113 3   70  0   6000    113
a   300034  184202  0.48    a   342 2   51  0   2000    342
a   300034  300045  0.35    a   112 2   70  0   4000    112
a   300035  300033  0.43    a   113 3   70  0   6000    113
a   300036  300040  0.38    a   112 2   70  0   4000    112
a   300040  300035  0.37    a   112 2   70  0   4000    112
a   300041  300036  0.18    a   112 2   70  0   4000    112
a   300042  300413  0.27    a   142 2   70  0   4000    142
a   300043  300416  0.32    a   112 3   70  0   6000    112
a   300044  300036  0.45    a   100 1   70  0   2000    100
a   300044  300412  0.2 a   100 1   70  0   2000    100
a   300045  300047  0.55    a   112 2   70  0   4000    112
a   300046  101217  0.27    a   143 1   70  0   2000    143
a   300046  300414  0.53    a   100 1   70  0   2000    100
a   300046  300415  0.32    a   100 1   71  0   1550    100
a   300047  101223  0.51    a   100 1   52  0   870 100
a   300047  300043  0.24    a   142 2   70  0   4000    142
a   300048  101227  0.29    a   112 1   70  0   2000    112
a   300048  300056  0.54    a   112 2   70  0   4000    112
a   300049  300042  0.16    a   112 3   70  0   6000    112
a   300050  300410  0.29    a   112 2   70  0   4000    112
a   300051  101227  0.04    a   100 4   70  0   8000    100
a   300052  300053  0.04    a   442 1   50  0   1150    442
a   300052  300411  0.19    a   100 2   70  0   4000    100
a   300053  184222  0.23    a   442 2   50  0   2300    442
a   300053  300055  0.26    a   442 1   50  0   1150    442
a   300053  300411  0.18    a   100 1   70  0   2000    100
a   300054  300049  0.51    a   112 2   70  0   4000    112
a   300055  300408  0.12    a   100 1   70  0   2000    100
a   300056  300057  0.81    a   112 2   70  0   4000    112
a   300057  300061  0.5 a   100 1   70  0   2000    100
a   300057  300064  0.68    a   112 3   70  0   6000    112
a   300058  300052  0.74    a   100 2   70  0   4000    100
a   300058  300054  0.81    a   112 2   70  0   4000    112
a   300060  300058  0.51    a   112 3   70  0   6000    112
a   300061  300063  0.21    a   242 2   50  0   2300    242
a   300061  300064  0.21    a   100 1   50  0   1150    100
a   300061  500065  0.48    a   900 5   11  0   10000   900
a   300062  300060  0.18    a   112 3   70  0   6000    112
a   300062  300063  0.1 a   100 1   70  0   2000    100
a   300063  184273  0.43    a   242 2   50  0   2300    242
a   300063  300060  0.11    a   100 1   70  0   2000    100
a   300063  300061  0.21    a   242 2   50  0   2300    242
a   300064  300070  0.52    a   112 3   70  0   6000    112
a   300065  300062  0.49    a   112 3   70  0   6000    112
a   300070  300417  0.12    a   442 1   50  0   1150    442
a   300070  300419  0.31    a   112 3   70  0   6000    112
a   300071  300428  0.62    a   112 3   90  0   6000    112
a   300073  184343  0.05    a   112 2   70  0   4000    112
a   300073  300074  0.04    a   100 1   70  0   2000    100
a   300073  300076  0.03    a   112 2   70  0   4000    112
a   300074  300426  0.2 a   100 1   70  0   2000    100
a   300076  300080  0.13    a   112 2   70  0   4000    112
a   300077  300429  0.1 a   100 1   70  0   2000    100
a   300077  300430  0.32    a   112 3   70  0   6000    112
a   300078  300087  0.67    a   112 4   90  0   8000    112
a   300079  184289  0.06    a   112 2   70  0   4000    112
a   300079  184305  0.24    a   112 2   70  0   4000    112
a   300079  300082  0.13    a   100 1   70  0   2000    100
a   300080  184289  0.02    a   112 2   70  0   4000    112
a   300080  300081  0.08    a   100 1   70  0   2000    100
a   300081  300082  0.11    a   100 1   70  0   2000    100
a   300082  300431  0.05    a   100 2   70  0   4000    100
a   300083  300065  0.92    a   112 3   70  0   6000    112
a   300085  300077  0.94    a   112 3   90  0   6000    112
a   300086  184288  0.13    a   442 1   50  0   1150    442
a   300086  184289  0.18    a   900 1   50  0   1150    900
a   300086  300081  0.14    a   100 1   70  0   2000    100
a   300087  300090  0.64    a   342 1   70  0   2000    342
a   300087  300092  1.31    a   112 3   90  0   6000    112
a   300090  163032  1.43    a   342 1   70  0   2000    342
a   300090  300091  0.63    a   342 1   70  0   2000    342
a   300091  300085  0.69    a   112 3   90  0   6000    112
a   300092  300100  0.22    a   100 1   70  0   2000    100
a   300092  300102  0.45    a   112 3   99  0   6000    112
a   300100  300102  0.25    a   100 1   70  0   2000    100
a   300100  300106  0.14    a   232 2   70  0   4000    232
a   300101  300091  1.3 a   112 3   90  0   6000    112
a   300102  300104  0.58    a   112 3   99  0   6000    112
a   300103  300101  0.45    a   112 3   99  0   6000    112
a   300103  300106  0.21    a   100 1   70  0   2000    100
a   300104  300200  1.48    a   112 3   99  0   6000    112
a   300105  300103  0.59    a   112 3   99  0   6000    112
a   300106  102637  0.49    a   232 2   70  0   4000    232
a   300106  300100  0.14    a   232 2   70  0   4000    232
a   300106  300101  0.25    a   100 1   70  0   2000    100
a   300200  300201  0.41    a   112 3   99  0   6000    112
a   300200  300202  0.29    a   100 1   70  0   2000    100
a   300201  300213  0.6 a   112 3   99  0   6000    112
a   300202  163053  0.17    a   100 1   50  0   1150    100
a   300202  300203  0.02    a   100 1   70  0   2000    100
a   300202  300205  0.1 a   100 1   70  0   2000    100
a   300203  300205  0.1 a   100 1   70  0   2000    100
a   300203  300210  0.37    a   232 2   50  0   2300    232
a   300204  300212  0.15    a   100 1   70  0   2000    100
a   300205  300201  0.22    a   100 1   70  0   2000    100
a   300206  300204  0.29    a   100 1   70  0   2000    100
a   300208  300202  0.29    a   232 2   50  0   2300    232
a   300208  300204  0.18    a   100 1   70  0   2000    100
a   300209  300210  0.31    a   100 1   71  0   1550    100
a   300209  300212  0.63    a   112 3   99  0   6000    112
a   300210  102666  0.23    a   232 2   50  0   2300    232
a   300210  300206  0.14    a   100 1   70  0   2000    100
a   300210  300208  0.09    a   232 2   50  0   2300    232
a   300212  300105  1.48    a   112 3   99  0   6000    112
a   300213  300215  1.03    a   112 3   99  0   6000    112
a   300214  300209  0.39    a   112 3   99  0   6000    112
a   300215  300310  0.24    a   112 3   99  0   6000    112
a   300216  300214  1.04    a   112 3   99  0   6000    112
a   300300  163123  0.06    a   242 1   70  0   2000    242
a   300300  163124  0.07    a   242 1   70  0   2000    242
a   300305  163124  0.33    a   242 1   70  0   2000    242
a   300305  300306  0.04    a   100 2   50  0   2300    100
a   300306  163126  0.04    a   100 2   50  0   2300    100
a   300306  163194  0.28    a   441 1   50  0   1150    441
a   300308  163062  0.31    a   342 1   70  0   2000    342
a   300308  300309  0.31    a   342 1   50  0   1150    342
a   300309  163123  0.02    a   100 2   50  0   2300    100
a   300309  163136  0.28    a   342 1   70  0   2000    342
a   300309  300308  0.31    a   342 1   50  0   1150    342
a   300310  300315  0.41    a   112 3   99  0   6000    112
a   300311  300216  0.31    a   112 3   99  0   6000    112
a   300312  300316  1.37    a   112 3   99  0   6000    112
a   300313  300314  0.37    a   112 3   99  0   6000    112
a   300314  163126  0.15    a   242 1   70  0   2000    242
a   300314  300311  0.35    a   112 3   99  0   6000    112
a   300315  300300  0.39    a   100 1   70  0   2000    100
a   300315  300312  0.39    a   112 3   99  0   6000    112
a   300316  300318  1.14    a   112 3   99  0   6000    112
a   300317  300313  1.35    a   112 3   99  0   6000    112
a   300318  300405  0.89    a   112 3   99  0   6000    112
a   300319  300317  1.16    a   112 3   99  0   6000    112
a   300400  163144  0.27    a   232 2   50  0   2300    232
a   300400  300402  0.11    a   100 1   70  0   2000    100
a   300400  300403  0.11    a   232 2   70  0   4000    232
a   300401  300403  0.06    a   100 1   70  0   2000    100
a   300401  300404  0.32    a   112 2   99  0   4000    112
a   300402  300407  0.29    a   112 2   99  0   4000    112
a   300403  163167  0.27    a   232 2   70  0   4000    232
a   300403  300400  0.11    a   232 2   70  0   4000    232
a   300403  300404  0.28    a   100 1   70  0   2000    100
a   300404  300319  0.82    a   112 3   99  0   6000    112
a   300405  300400  0.18    a   100 1   70  0   2000    100
a   300405  300402  0.07    a   112 2   99  0   4000    112
a   300407  163166  0.66    a   112 2   99  0   4000    112
a   300407  300401  0.12    a   112 2   99  0   4000    112
a   300408  300057  0.68    a   112 2   70  0   4000    112
a   300409  300053  0.17    a   442 1   50  0   1150    442
a   300410  300408  0.28    a   112 2   70  0   4000    112
a   300410  300409  0.15    a   442 1   50  0   1150    442
a   300411  300051  0.33    a   100 3   70  0   6000    100
a   300412  300046  0.26    a   100 1   70  0   2000    100
a   300413  300041  0.48    a   142 2   70  0   4000    142
a   300413  300412  0.37    a   100 1   70  0   2000    100
a   300414  101223  0.13    a   242 2   51  0   2000    242
a   300414  101228  0.05    a   242 2   51  0   2000    242
a   300415  300416  0.34    a   100 1   71  0   1550    100
a   300416  300048  0.37    a   112 3   70  0   6000    112
a   300417  300418  0.1 a   442 1   50  0   1150    442
a   300417  300421  0.28    a   442 1   50  0   1150    442
a   300418  300065  0.13    a   442 1   70  0   2000    442
a   300418  300417  0.1 a   442 1   50  0   1150    442
a   300418  500070  0.22    a   900 5   11  0   10000   900
a   300419  300071  0.65    a   112 3   70  0   6000    112
a   300419  300423  0.44    a   442 1   70  0   2000    442
a   300421  300423  0.4 a   442 1   70  0   2000    442
a   300423  300424  0.23    a   442 2   70  0   4000    442
a   300424  184343  0.17    a   442 1   70  0   2000    442
a   300424  300425  0.2 a   442 1   70  0   2000    442
a   300425  300076  0.06    a   100 1   70  0   2000    100
a   300425  300426  0.15    a   100 1   70  0   2000    100
a   300426  300428  0.34    a   112 1   90  0   2000    112
a   300428  300078  0.84    a   112 4   90  0   8000    112
a   300429  300081  0.24    a   100 1   70  0   2000    100
a   300429  300086  0.12    a   100 1   50  0   1150    100
a   300430  300083  0.24    a   112 3   70  0   6000    112
a   300431  300083  0.06    a   100 1   70  0   2000    100
a   300431  300418  0.23    a   100 1   50  0   1150    100
a   400001  123105  0.47    a   112 2   90  0   4000    112
a   400002  123066  0.63    a   342 1   70  0   2000    342
a   400002  400001  0.2 a   100 1   70  0   2000    100
a   400003  400002  0.35    a   341 2   70  0   4000    341
a   400005  400003  0.21    a   100 1   70  0   2000    100
a   400005  400100  1.05    a   112 2   99  0   4000    112
a   400100  400102  0.25    a   100 1   70  0   2000    100
a   400100  400103  0.32    a   112 2   90  0   4000    112
a   400101  400104  0.16    a   112 2   90  0   4000    112
a   400101  400105  0.15    a   100 1   70  0   2000    100
a   400102  123162  0.33    a   331 1   50  0   1150    331
a   400102  400103  0.09    a   100 1   70  0   2000    100
a   400102  400105  0.2 a   342 2   50  0   2300    342
a   400103  400200  2.96    a   112 2   99  0   4000    112
a   400104  400001  1   a   112 2   90  0   4000    112
a   400105  123116  0.07    a   342 2   50  0   2300    342
a   400105  400102  0.2 a   342 2   50  0   2300    342
a   400105  400104  0.29    a   100 1   70  0   2000    100
a   400200  400202  0.12    a   100 1   70  0   2000    100
a   400200  400300  2.36    a   112 2   99  0   4000    112
a   400201  400101  3.21    a   112 2   99  0   4000    112
a   400202  400203  0.14    a   100 1   70  0   2000    100
a   400203  123154  0.14    a   342 2   70  0   4000    342
a   400203  400201  0.13    a   100 1   70  0   2000    100
a   400300  400303  0.44    a   112 2   99  0   4000    112
a   400301  400201  2.31    a   112 2   99  0   4000    112
a   400302  123227  0.18    a   231 2   50  0   2300    231
a   400302  400307  0.34    a   331 2   50  0   2300    331
a   400302  400308  0.16    a   100 1   70  0   2000    100
a   400303  400302  0.3 a   100 1   70  0   2000    100
a   400303  400304  0.32    a   112 2   99  0   4000    112
a   400304  139804  2.15    a   111 2   99  0   4000    111
a   400305  400306  0.16    a   112 2   99  0   4000    112
a   400305  400307  0.15    a   100 1   70  0   2000    100
a   400306  400301  0.44    a   112 2   99  0   4000    112
a   400307  123212  0.28    a   331 2   50  0   2300    331
a   400307  400302  0.34    a   331 2   50  0   2300    331
a   400307  400306  0.19    a   100 1   70  0   2000    100
a   400308  400304  0.18    a   100 1   70  0   2000    100
a   400401  184385  0.15    a   112 3   70  0   6000    112
a   400401  400402  0.03    a   100 1   70  0   2000    100
a   400402  400403  0.09    a   100 1   70  0   2000    100
a   400403  184384  0.12    a   112 2   70  0   4000    112
a   400404  184385  0.18    a   100 1   70  0   2000    100
a   400406  400403  0.06    a   100 2   70  0   4000    100
a   400406  400408  0.16    a   112 3   70  0   6000    112
a   400407  400404  0.09    a   112 2   70  0   4000    112
a   400407  400408  0.17    a   100 1   70  0   2000    100
a   400408  184374  0.21    a   112 3   70  0   6000    112
a   400409  184365  0.06    a   442 1   50  0   1150    442
a   400409  184382  0.17    a   442 1   50  0   1150    442
a   400409  400410  0.06    a   442 1   70  0   2000    442
a   400410  184363  0.21    a   112 2   70  0   4000    112
a   400410  184384  0.04    a   112 2   70  0   4000    112
a   500000  100020  0.03    a   900 5   50  0   5750    900
a   500001  100030  0.03    a   900 5   50  0   5750    900
a   500002  100050  0.03    a   900 5   50  0   5750    900
a   500003  100050  0.03    a   900 5   50  0   5750    900
a   500004  100080  0.03    a   900 5   50  0   5750    900
a   500005  100090  0.03    a   900 5   50  0   5750    900
a   500006  100120  0.03    a   900 5   50  0   5750    900
a   500007  100140  0.03    a   900 5   50  0   5750    900
a   500008  100170  0.03    a   900 5   50  0   5750    900
a   500009  100200  0.03    a   900 5   50  0   5750    900
a   500011  100210  0.03    a   900 5   50  0   5750    900
a   500012  100230  0.03    a   900 5   50  0   5750    900
a   500013  100250  0.03    a   900 5   50  0   5750    900
a   500014  100300  0.03    a   900 5   50  0   5750    900
a   500015  100320  0.03    a   900 5   50  0   5750    900
a   500017  100330  0.03    a   900 5   50  0   5750    900
a   500018  100350  0.03    a   900 5   50  0   5750    900
a   500019  100370  0.03    a   900 5   50  0   5750    900
a   500020  100380  0.03    a   900 5   50  0   5750    900
a   500021  100380  0.03    a   900 5   50  0   5750    900
a   500022  100390  0.03    a   900 5   50  0   5750    900
a   500023  100420  0.03    a   900 5   50  0   5750    900
a   500024  100440  0.03    a   900 5   50  0   5750    900
a   500025  100460  0.03    a   900 5   50  0   5750    900
a   500026  100470  0.03    a   900 5   50  0   5750    900
a   500027  100510  0.03    a   900 5   50  0   5750    900
a   500028  100510  0.03    a   900 5   50  0   5750    900
a   500029  100520  0.03    a   342 5   50  0   5750    342
a   500030  100520  0.03    a   342 5   50  0   5750    342
a   500031  100530  0.03    a   900 5   50  0   5750    900
a   500032  100570  0.03    a   900 5   50  0   5750    900
a   500033  100580  0.03    a   900 5   50  0   5750    900
a   500034  100600  0.03    a   900 5   50  0   5750    900
a   500035  100620  0.03    a   900 5   50  0   5750    900
a   500036  100670  0.03    a   900 5   50  0   5750    900
a   500037  100670  0.03    a   900 5   50  0   5750    900
a   500038  100710  0.03    a   443 5   50  0   5750    443
a   500039  100730  0.03    a   900 5   50  0   5750    900
a   500040  100780  0.03    a   900 5   50  0   5750    900
a   500041  100790  0.03    a   900 5   50  0   5750    900
a   500042  100840  0.03    a   900 5   50  0   5750    900
a   500043  100880  0.03    a   900 5   50  0   5750    900
a   500044  101000  0.03    a   900 5   50  0   5750    900
a   500045  101110  0.03    a   900 5   50  0   5750    900
a   500046  101110  0.03    a   900 5   50  0   5750    900
a   500047  101150  0.03    a   122 5   50  0   5750    122
a   500048  101820  0.03    a   900 5   50  0   5750    900
a   500049  101910  0.03    a   112 5   50  0   5750    112
a   500050  102400  0.03    a   900 5   50  0   5750    900
a   500051  102430  0.03    a   900 5   50  0   5750    900
a   500052  102430  0.03    a   900 5   50  0   5750    900
a   500053  102500  0.03    a   900 5   50  0   5750    900
a   500054  102520  0.03    a   900 5   50  0   5750    900
a   500055  102630  0.03    a   900 5   50  0   5750    900
a   500056  102850  0.03    a   900 5   50  0   5750    900
a   500057  102850  0.03    a   900 5   50  0   5750    900
a   500058  102860  0.03    a   900 5   50  0   5750    900
a   500059  102860  0.03    a   900 5   50  0   5750    900
a   500060  103380  0.03    a   900 5   50  0   5750    900
a   500061  103380  0.03    a   900 5   50  0   5750    900
a   500062  103400  0.03    a   900 5   50  0   5750    900
a   500063  103410  0.03    a   900 5   50  0   5750    900
a   500064  103410  0.03    a   900 5   50  0   5750    900
a   500065  103430  0.03    a   900 5   50  0   5750    900
a   500066  103510  0.03    a   900 5   50  0   5750    900
a   500067  103520  0.03    a   900 5   50  0   5750    900
a   500068  103530  0.03    a   900 5   50  0   5750    900
a   500069  103550  0.03    a   900 5   50  0   5750    900
a   500070  103550  0.03    a   900 5   50  0   5750    900
a   500071  103620  0.03    a   900 5   50  0   5750    900
a   500072  103630  0.03    a   900 5   50  0   5750    900
a   500073  103650  0.03    a   900 5   50  0   5750    900
a   500074  103700  0.03    a   900 5   50  0   5750    900
a   500075  103720  0.03    a   900 5   50  0   5750    900
a   500076  103820  0.03    a   900 5   50  0   5750    900
a   500077  103820  0.03    a   900 5   50  0   5750    900
a   500078  103830  0.03    a   900 5   50  0   5750    900
a   500079  103850  0.03    a   900 5   50  0   5750    900
a   500080  103850  0.03    a   900 5   50  0   5750    900
a   500081  103860  0.03    a   900 5   50  0   5750    900
a   500082  103880  0.03    a   900 5   50  0   5750    900
a   500083  103900  0.03    a   900 5   50  0   5750    900
a   500084  103910  0.03    a   900 5   50  0   5750    900
a   500085  103930  0.03    a   900 5   50  0   5750    900
a   500086  104000  0.03    a   231 5   50  0   5750    231
a   500087  104150  0.03    a   900 5   50  0   5750    900
a   500088  104200  0.03    a   900 5   50  0   5750    900
a   500089  104200  0.03    a   900 5   50  0   5750    900
a   500090  104400  0.03    a   900 5   50  0   5750    900
a   500091  104530  0.03    a   900 5   50  0   5750    900
a   500092  104630  0.03    a   900 5   50  0   5750    900
a   500093  105260  0.03    a   900 5   50  0   5750    900
a   500094  105300  0.03    a   900 5   50  0   5750    900
a   500095  105330  0.03    a   900 5   50  0   5750    900
a   500096  105330  0.03    a   900 5   50  0   5750    900
a   500097  105960  0.03    a   900 5   50  0   5750    900
a   500098  106880  0.03    a   232 5   50  0   5750    232
a   500099  107210  0.03    a   232 5   50  0   5750    232
a   500100  107920  0.03    a   122 5   50  0   5750    122
a   500101  202430  0.03    a   900 5   50  0   5750    900
